Bridge_ID,Age (years),Length (m),Width (m),Height (m),Traffic_Volume (vehicles/day),Weather_Conditions,Water_Flow_Rate (m³/s),Stress (MPa),Strain (%),Tensile_Strength (MPa),Rainfall (mm),Bridge_Design,Humidity (%),Risk_Level
5255,44,1074.632463,28.64536454,57.29072907,5301.980198,Windy,2627.262726,52.54525453,5.254525453,620.3620362,262.7262726,Beam,52.54525453,High
5256,30,1074.827483,28.64986499,57.29972997,5302.970297,Rainy,2627.762776,52.55525553,5.255525553,620.4420442,262.7762776,Truss,52.55525553,High
5257,37,1075.022502,28.65436544,57.30873087,5303.960396,Sunny,2628.262826,52.56525653,5.256525653,620.5220522,262.8262826,Arch,52.56525653,High
5258,49,1075.217522,28.65886589,57.31773177,5304.950495,Snowy,2628.762876,52.57525753,5.257525753,620.6020602,262.8762876,Beam,52.57525753,High
5259,23,1075.412541,28.66336634,57.32673267,5305.940594,Cloudy,2629.262926,52.58525853,5.258525853,620.6820682,262.9262926,Truss,52.58525853,High
5260,2,1075.607561,28.66786679,57.33573357,5306.930693,Windy,2629.762976,52.59525953,5.259525953,620.7620762,262.9762976,Arch,52.59525953,High
5261,11,1075.80258,28.67236724,57.34473447,5307.920792,Rainy,2630.263026,52.60526053,5.260526053,620.8420842,263.0263026,Beam,52.60526053,High
5262,11,1075.9976,28.67686769,57.35373537,5308.910891,Sunny,2630.763076,52.61526153,5.261526153,620.9220922,263.0763076,Truss,52.61526153,High
5263,11,1076.192619,28.68136814,57.36273627,5309.90099,Snowy,2631.263126,52.62526253,5.262526253,621.0021002,263.1263126,Arch,52.62526253,High
5264,45,1076.387639,28.68586859,57.37173717,5310.891089,Cloudy,2631.763176,52.63526353,5.263526353,621.0821082,263.1763176,Beam,52.63526353,High
5265,35,1076.582658,28.69036904,57.38073807,5311.881188,Windy,2632.263226,52.64526453,5.264526453,621.1621162,263.2263226,Truss,52.64526453,High
5266,41,1076.777678,28.69486949,57.38973897,5312.871287,Rainy,2632.763276,52.65526553,5.265526553,621.2421242,263.2763276,Arch,52.65526553,High
5267,41,1076.972697,28.69936994,57.39873987,5313.861386,Sunny,2633.263326,52.66526653,5.266526653,621.3221322,263.3263326,Beam,52.66526653,High
5268,30,1077.167717,28.70387039,57.40774077,5314.851485,Snowy,2633.763376,52.67526753,5.267526753,621.4021402,263.3763376,Truss,52.67526753,High
5269,27,1077.362736,28.70837084,57.41674167,5315.841584,Cloudy,2634.263426,52.68526853,5.268526853,621.4821482,263.4263426,Arch,52.68526853,High
5270,23,1077.557756,28.71287129,57.42574257,5316.831683,Windy,2634.763476,52.69526953,5.269526953,621.5621562,263.4763476,Beam,52.69526953,High
5271,42,1077.752775,28.71737174,57.43474347,5317.821782,Rainy,2635.263526,52.70527053,5.270527053,621.6421642,263.5263526,Truss,52.70527053,High
5272,34,1077.947795,28.72187219,57.44374437,5318.811881,Sunny,2635.763576,52.71527153,5.271527153,621.7221722,263.5763576,Arch,52.71527153,High
5273,38,1078.142814,28.72637264,57.45274527,5319.80198,Snowy,2636.263626,52.72527253,5.272527253,621.8021802,263.6263626,Beam,52.72527253,High
5274,23,1078.337834,28.73087309,57.46174617,5320.792079,Cloudy,2636.763676,52.73527353,5.273527353,621.8821882,263.6763676,Truss,52.73527353,High
5275,37,1078.532853,28.73537354,57.47074707,5321.782178,Windy,2637.263726,52.74527453,5.274527453,621.9621962,263.7263726,Arch,52.74527453,High
5276,25,1078.727873,28.73987399,57.47974797,5322.772277,Rainy,2637.763776,52.75527553,5.275527553,622.0422042,263.7763776,Beam,52.75527553,High
5277,32,1078.922892,28.74437444,57.48874887,5323.762376,Sunny,2638.263826,52.76527653,5.276527653,622.1222122,263.8263826,Truss,52.76527653,High
5278,45,1079.117912,28.74887489,57.49774977,5324.752475,Snowy,2638.763876,52.77527753,5.277527753,622.2022202,263.8763876,Arch,52.77527753,High
5279,22,1079.312931,28.75337534,57.50675068,5325.742574,Cloudy,2639.263926,52.78527853,5.278527853,622.2822282,263.9263926,Beam,52.78527853,High
5280,32,1079.507951,28.75787579,57.51575158,5326.732673,Windy,2639.763976,52.79527953,5.279527953,622.3622362,263.9763976,Truss,52.79527953,High
5281,41,1079.70297,28.76237624,57.52475248,5327.722772,Rainy,2640.264026,52.80528053,5.280528053,622.4422442,264.0264026,Arch,52.80528053,High
5282,40,1079.89799,28.76687669,57.53375338,5328.712871,Sunny,2640.764076,52.81528153,5.281528153,622.5222522,264.0764076,Beam,52.81528153,High
5283,35,1080.093009,28.77137714,57.54275428,5329.70297,Snowy,2641.264126,52.82528253,5.282528253,622.6022602,264.1264126,Truss,52.82528253,High
5284,33,1080.288029,28.77587759,57.55175518,5330.693069,Cloudy,2641.764176,52.83528353,5.283528353,622.6822682,264.1764176,Arch,52.83528353,High
5285,24,1080.483048,28.78037804,57.56075608,5331.683168,Windy,2642.264226,52.84528453,5.284528453,622.7622762,264.2264226,Beam,52.84528453,High
5286,19,1080.678068,28.78487849,57.56975698,5332.673267,Rainy,2642.764276,52.85528553,5.285528553,622.8422842,264.2764276,Truss,52.85528553,High
5287,42,1080.873087,28.78937894,57.57875788,5333.663366,Sunny,2643.264326,52.86528653,5.286528653,622.9222922,264.3264326,Arch,52.86528653,High
5288,42,1081.068107,28.79387939,57.58775878,5334.653465,Snowy,2643.764376,52.87528753,5.287528753,623.0023002,264.3764376,Beam,52.87528753,High
5289,21,1081.263126,28.79837984,57.59675968,5335.643564,Cloudy,2644.264426,52.88528853,5.288528853,623.0823082,264.4264426,Truss,52.88528853,High
5290,46,1081.458146,28.80288029,57.60576058,5336.633663,Windy,2644.764476,52.89528953,5.289528953,623.1623162,264.4764476,Arch,52.89528953,High
5291,31,1081.653165,28.80738074,57.61476148,5337.623762,Rainy,2645.264526,52.90529053,5.290529053,623.2423242,264.5264526,Beam,52.90529053,High
5292,16,1081.848185,28.81188119,57.62376238,5338.613861,Sunny,2645.764576,52.91529153,5.291529153,623.3223322,264.5764576,Truss,52.91529153,High
5293,21,1082.043204,28.81638164,57.63276328,5339.60396,Snowy,2646.264626,52.92529253,5.292529253,623.4023402,264.6264626,Arch,52.92529253,High
5294,10,1082.238224,28.82088209,57.64176418,5340.594059,Cloudy,2646.764676,52.93529353,5.293529353,623.4823482,264.6764676,Beam,52.93529353,High
5295,44,1082.433243,28.82538254,57.65076508,5341.584158,Windy,2647.264726,52.94529453,5.294529453,623.5623562,264.7264726,Truss,52.94529453,High
5296,33,1082.628263,28.82988299,57.65976598,5342.574257,Rainy,2647.764776,52.95529553,5.295529553,623.6423642,264.7764776,Arch,52.95529553,High
5297,6,1082.823282,28.83438344,57.66876688,5343.564356,Sunny,2648.264826,52.96529653,5.296529653,623.7223722,264.8264826,Beam,52.96529653,High
5298,12,1083.018302,28.83888389,57.67776778,5344.554455,Snowy,2648.764876,52.97529753,5.297529753,623.8023802,264.8764876,Truss,52.97529753,High
5299,47,1083.213321,28.84338434,57.68676868,5345.544554,Cloudy,2649.264926,52.98529853,5.298529853,623.8823882,264.9264926,Arch,52.98529853,High
5300,33,1083.408341,28.84788479,57.69576958,5346.534653,Windy,2649.764976,52.99529953,5.299529953,623.9623962,264.9764976,Beam,52.99529953,High
5301,6,1083.60336,28.85238524,57.70477048,5347.524752,Rainy,2650.265027,53.00530053,5.300530053,624.0424042,265.0265027,Truss,53.00530053,High
5302,33,1083.79838,28.85688569,57.71377138,5348.514851,Sunny,2650.765077,53.01530153,5.301530153,624.1224122,265.0765077,Arch,53.01530153,High
5303,5,1083.993399,28.86138614,57.72277228,5349.50495,Snowy,2651.265127,53.02530253,5.302530253,624.2024202,265.1265127,Beam,53.02530253,High
5304,17,1084.188419,28.86588659,57.73177318,5350.49505,Cloudy,2651.765177,53.03530353,5.303530353,624.2824282,265.1765177,Truss,53.03530353,High
5305,10,1084.383438,28.87038704,57.74077408,5351.485149,Windy,2652.265227,53.04530453,5.304530453,624.3624362,265.2265227,Arch,53.04530453,High
5306,39,1084.578458,28.87488749,57.74977498,5352.475248,Rainy,2652.765277,53.05530553,5.305530553,624.4424442,265.2765277,Beam,53.05530553,High
5307,35,1084.773477,28.87938794,57.75877588,5353.465347,Sunny,2653.265327,53.06530653,5.306530653,624.5224522,265.3265327,Truss,53.06530653,High
5308,27,1084.968497,28.88388839,57.76777678,5354.455446,Snowy,2653.765377,53.07530753,5.307530753,624.6024602,265.3765377,Arch,53.07530753,High
5309,45,1085.163516,28.88838884,57.77677768,5355.445545,Cloudy,2654.265427,53.08530853,5.308530853,624.6824682,265.4265427,Beam,53.08530853,High
5310,42,1085.358536,28.89288929,57.78577858,5356.435644,Windy,2654.765477,53.09530953,5.309530953,624.7624762,265.4765477,Truss,53.09530953,High
5311,46,1085.553555,28.89738974,57.79477948,5357.425743,Rainy,2655.265527,53.10531053,5.310531053,624.8424842,265.5265527,Arch,53.10531053,High
5312,16,1085.748575,28.90189019,57.80378038,5358.415842,Sunny,2655.765577,53.11531153,5.311531153,624.9224922,265.5765577,Beam,53.11531153,High
5313,49,1085.943594,28.90639064,57.81278128,5359.405941,Snowy,2656.265627,53.12531253,5.312531253,625.0025003,265.6265627,Truss,53.12531253,High
5314,47,1086.138614,28.91089109,57.82178218,5360.39604,Cloudy,2656.765677,53.13531353,5.313531353,625.0825083,265.6765677,Arch,53.13531353,High
5315,16,1086.333633,28.91539154,57.83078308,5361.386139,Windy,2657.265727,53.14531453,5.314531453,625.1625163,265.7265727,Beam,53.14531453,High
5316,35,1086.528653,28.91989199,57.83978398,5362.376238,Rainy,2657.765777,53.15531553,5.315531553,625.2425243,265.7765777,Truss,53.15531553,High
5317,13,1086.723672,28.92439244,57.84878488,5363.366337,Sunny,2658.265827,53.16531653,5.316531653,625.3225323,265.8265827,Arch,53.16531653,High
5318,24,1086.918692,28.92889289,57.85778578,5364.356436,Snowy,2658.765877,53.17531753,5.317531753,625.4025403,265.8765877,Beam,53.17531753,High
5319,15,1087.113711,28.93339334,57.86678668,5365.346535,Cloudy,2659.265927,53.18531853,5.318531853,625.4825483,265.9265927,Truss,53.18531853,High
5320,36,1087.308731,28.93789379,57.87578758,5366.336634,Windy,2659.765977,53.19531953,5.319531953,625.5625563,265.9765977,Arch,53.19531953,High
5321,24,1087.50375,28.94239424,57.88478848,5367.326733,Rainy,2660.266027,53.20532053,5.320532053,625.6425643,266.0266027,Beam,53.20532053,High
5322,10,1087.69877,28.94689469,57.89378938,5368.316832,Sunny,2660.766077,53.21532153,5.321532153,625.7225723,266.0766077,Truss,53.21532153,High
5323,22,1087.893789,28.95139514,57.90279028,5369.306931,Snowy,2661.266127,53.22532253,5.322532253,625.8025803,266.1266127,Arch,53.22532253,High
5324,28,1088.088809,28.95589559,57.91179118,5370.29703,Cloudy,2661.766177,53.23532353,5.323532353,625.8825883,266.1766177,Beam,53.23532353,High
5325,30,1088.283828,28.96039604,57.92079208,5371.287129,Windy,2662.266227,53.24532453,5.324532453,625.9625963,266.2266227,Truss,53.24532453,High
5326,45,1088.478848,28.96489649,57.92979298,5372.277228,Rainy,2662.766277,53.25532553,5.325532553,626.0426043,266.2766277,Arch,53.25532553,High
5327,4,1088.673867,28.96939694,57.93879388,5373.267327,Sunny,2663.266327,53.26532653,5.326532653,626.1226123,266.3266327,Beam,53.26532653,High
5328,26,1088.868887,28.97389739,57.94779478,5374.257426,Snowy,2663.766377,53.27532753,5.327532753,626.2026203,266.3766377,Truss,53.27532753,High
5329,36,1089.063906,28.97839784,57.95679568,5375.247525,Cloudy,2664.266427,53.28532853,5.328532853,626.2826283,266.4266427,Arch,53.28532853,High
5330,5,1089.258926,28.98289829,57.96579658,5376.237624,Windy,2664.766477,53.29532953,5.329532953,626.3626363,266.4766477,Beam,53.29532953,High
5331,7,1089.453945,28.98739874,57.97479748,5377.227723,Rainy,2665.266527,53.30533053,5.330533053,626.4426443,266.5266527,Truss,53.30533053,High
5332,38,1089.648965,28.99189919,57.98379838,5378.217822,Sunny,2665.766577,53.31533153,5.331533153,626.5226523,266.5766577,Arch,53.31533153,High
5333,4,1089.843984,28.99639964,57.99279928,5379.207921,Snowy,2666.266627,53.32533253,5.332533253,626.6026603,266.6266627,Beam,53.32533253,High
5334,33,1090.039004,29.00090009,58.00180018,5380.19802,Cloudy,2666.766677,53.33533353,5.333533353,626.6826683,266.6766677,Truss,53.33533353,High
5335,24,1090.234023,29.00540054,58.01080108,5381.188119,Windy,2667.266727,53.34533453,5.334533453,626.7626763,266.7266727,Arch,53.34533453,High
5336,13,1090.429043,29.00990099,58.01980198,5382.178218,Rainy,2667.766777,53.35533553,5.335533553,626.8426843,266.7766777,Beam,53.35533553,High
5337,21,1090.624062,29.01440144,58.02880288,5383.168317,Sunny,2668.266827,53.36533653,5.336533653,626.9226923,266.8266827,Truss,53.36533653,High
5338,34,1090.819082,29.01890189,58.03780378,5384.158416,Snowy,2668.766877,53.37533753,5.337533753,627.0027003,266.8766877,Arch,53.37533753,High
5339,34,1091.014101,29.02340234,58.04680468,5385.148515,Cloudy,2669.266927,53.38533853,5.338533853,627.0827083,266.9266927,Beam,53.38533853,High
5340,23,1091.209121,29.02790279,58.05580558,5386.138614,Windy,2669.766977,53.39533953,5.339533953,627.1627163,266.9766977,Truss,53.39533953,High
5341,8,1091.40414,29.03240324,58.06480648,5387.128713,Rainy,2670.267027,53.40534053,5.340534053,627.2427243,267.0267027,Arch,53.40534053,High
5342,22,1091.59916,29.03690369,58.07380738,5388.118812,Sunny,2670.767077,53.41534153,5.341534153,627.3227323,267.0767077,Beam,53.41534153,High
5343,17,1091.794179,29.04140414,58.08280828,5389.108911,Snowy,2671.267127,53.42534253,5.342534253,627.4027403,267.1267127,Truss,53.42534253,High
5344,35,1091.989199,29.04590459,58.09180918,5390.09901,Cloudy,2671.767177,53.43534353,5.343534353,627.4827483,267.1767177,Arch,53.43534353,High
5345,29,1092.184218,29.05040504,58.10081008,5391.089109,Windy,2672.267227,53.44534453,5.344534453,627.5627563,267.2267227,Beam,53.44534453,High
5346,36,1092.379238,29.05490549,58.10981098,5392.079208,Rainy,2672.767277,53.45534553,5.345534553,627.6427643,267.2767277,Truss,53.45534553,High
5347,39,1092.574257,29.05940594,58.11881188,5393.069307,Sunny,2673.267327,53.46534653,5.346534653,627.7227723,267.3267327,Arch,53.46534653,High
5348,45,1092.769277,29.06390639,58.12781278,5394.059406,Snowy,2673.767377,53.47534753,5.347534753,627.8027803,267.3767377,Beam,53.47534753,High
5349,21,1092.964296,29.06840684,58.13681368,5395.049505,Cloudy,2674.267427,53.48534853,5.348534853,627.8827883,267.4267427,Truss,53.48534853,High
5350,28,1093.159316,29.07290729,58.14581458,5396.039604,Windy,2674.767477,53.49534953,5.349534953,627.9627963,267.4767477,Arch,53.49534953,High
5351,47,1093.354335,29.07740774,58.15481548,5397.029703,Rainy,2675.267527,53.50535054,5.350535054,628.0428043,267.5267527,Beam,53.50535054,High
5352,37,1093.549355,29.08190819,58.16381638,5398.019802,Sunny,2675.767577,53.51535154,5.351535154,628.1228123,267.5767577,Truss,53.51535154,High
5353,24,1093.744374,29.08640864,58.17281728,5399.009901,Snowy,2676.267627,53.52535254,5.352535254,628.2028203,267.6267627,Arch,53.52535254,High
5354,17,1093.939394,29.09090909,58.18181818,5400,Cloudy,2676.767677,53.53535354,5.353535354,628.2828283,267.6767677,Beam,53.53535354,High
5355,13,1094.134413,29.09540954,58.19081908,5400.990099,Windy,2677.267727,53.54535454,5.354535454,628.3628363,267.7267727,Truss,53.54535454,High
5356,18,1094.329433,29.09990999,58.19981998,5401.980198,Rainy,2677.767777,53.55535554,5.355535554,628.4428443,267.7767777,Arch,53.55535554,High
5357,40,1094.524452,29.10441044,58.20882088,5402.970297,Sunny,2678.267827,53.56535654,5.356535654,628.5228523,267.8267827,Beam,53.56535654,High
5358,44,1094.719472,29.10891089,58.21782178,5403.960396,Snowy,2678.767877,53.57535754,5.357535754,628.6028603,267.8767877,Truss,53.57535754,High
5359,9,1094.914491,29.11341134,58.22682268,5404.950495,Cloudy,2679.267927,53.58535854,5.358535854,628.6828683,267.9267927,Arch,53.58535854,High
5360,38,1095.109511,29.11791179,58.23582358,5405.940594,Windy,2679.767977,53.59535954,5.359535954,628.7628763,267.9767977,Beam,53.59535954,High
5361,36,1095.30453,29.12241224,58.24482448,5406.930693,Rainy,2680.268027,53.60536054,5.360536054,628.8428843,268.0268027,Truss,53.60536054,High
5362,19,1095.49955,29.12691269,58.25382538,5407.920792,Sunny,2680.768077,53.61536154,5.361536154,628.9228923,268.0768077,Arch,53.61536154,High
5363,25,1095.694569,29.13141314,58.26282628,5408.910891,Snowy,2681.268127,53.62536254,5.362536254,629.0029003,268.1268127,Beam,53.62536254,High
5364,10,1095.889589,29.13591359,58.27182718,5409.90099,Cloudy,2681.768177,53.63536354,5.363536354,629.0829083,268.1768177,Truss,53.63536354,High
5365,46,1096.084608,29.14041404,58.28082808,5410.891089,Windy,2682.268227,53.64536454,5.364536454,629.1629163,268.2268227,Arch,53.64536454,High
5366,45,1096.279628,29.14491449,58.28982898,5411.881188,Rainy,2682.768277,53.65536554,5.365536554,629.2429243,268.2768277,Beam,53.65536554,High
5367,45,1096.474647,29.14941494,58.29882988,5412.871287,Sunny,2683.268327,53.66536654,5.366536654,629.3229323,268.3268327,Truss,53.66536654,High
5368,49,1096.669667,29.15391539,58.30783078,5413.861386,Snowy,2683.768377,53.67536754,5.367536754,629.4029403,268.3768377,Arch,53.67536754,High
5369,8,1096.864686,29.15841584,58.31683168,5414.851485,Cloudy,2684.268427,53.68536854,5.368536854,629.4829483,268.4268427,Beam,53.68536854,High
5370,33,1097.059706,29.16291629,58.32583258,5415.841584,Windy,2684.768477,53.69536954,5.369536954,629.5629563,268.4768477,Truss,53.69536954,High
5371,40,1097.254725,29.16741674,58.33483348,5416.831683,Rainy,2685.268527,53.70537054,5.370537054,629.6429643,268.5268527,Arch,53.70537054,High
5372,43,1097.449745,29.17191719,58.34383438,5417.821782,Sunny,2685.768577,53.71537154,5.371537154,629.7229723,268.5768577,Beam,53.71537154,High
5373,3,1097.644764,29.17641764,58.35283528,5418.811881,Snowy,2686.268627,53.72537254,5.372537254,629.8029803,268.6268627,Truss,53.72537254,High
5374,34,1097.839784,29.18091809,58.36183618,5419.80198,Cloudy,2686.768677,53.73537354,5.373537354,629.8829883,268.6768677,Arch,53.73537354,High
5375,22,1098.034803,29.18541854,58.37083708,5420.792079,Windy,2687.268727,53.74537454,5.374537454,629.9629963,268.7268727,Beam,53.74537454,High
5376,47,1098.229823,29.18991899,58.37983798,5421.782178,Rainy,2687.768777,53.75537554,5.375537554,630.0430043,268.7768777,Truss,53.75537554,High
5377,27,1098.424842,29.19441944,58.38883888,5422.772277,Sunny,2688.268827,53.76537654,5.376537654,630.1230123,268.8268827,Arch,53.76537654,High
5378,1,1098.619862,29.19891989,58.39783978,5423.762376,Snowy,2688.768877,53.77537754,5.377537754,630.2030203,268.8768877,Beam,53.77537754,High
5379,25,1098.814881,29.20342034,58.40684068,5424.752475,Cloudy,2689.268927,53.78537854,5.378537854,630.2830283,268.9268927,Truss,53.78537854,High
5380,0,1099.009901,29.20792079,58.41584158,5425.742574,Windy,2689.768977,53.79537954,5.379537954,630.3630363,268.9768977,Arch,53.79537954,High
5381,10,1099.20492,29.21242124,58.42484248,5426.732673,Rainy,2690.269027,53.80538054,5.380538054,630.4430443,269.0269027,Beam,53.80538054,High
5382,0,1099.39994,29.21692169,58.43384338,5427.722772,Sunny,2690.769077,53.81538154,5.381538154,630.5230523,269.0769077,Truss,53.81538154,High
5383,7,1099.594959,29.22142214,58.44284428,5428.712871,Snowy,2691.269127,53.82538254,5.382538254,630.6030603,269.1269127,Arch,53.82538254,High
5384,48,1099.789979,29.22592259,58.45184518,5429.70297,Cloudy,2691.769177,53.83538354,5.383538354,630.6830683,269.1769177,Beam,53.83538354,High
5385,14,1099.984998,29.23042304,58.46084608,5430.693069,Windy,2692.269227,53.84538454,5.384538454,630.7630763,269.2269227,Truss,53.84538454,High
